lon,lat,owner,watershed,type,form
-92.01889853,30.2305575,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01889838,30.22287051,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01889484,30.22777692,CITY-ROW,WILSHIRE,CURB INLET,
-92.01886184,30.22167357,CITY-ROW,HORSESHOE,CURB INLET,
-92.01886014,30.22878097,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0188576,30.22195802,CITY-ROW,PLACENTIA,CURB INLET,
-92.01885669,30.23146566,CITY-ROW,,GRATE INLET,
-92.01885534,30.22996706,CITY-ROW,WILSHIRE,CURB INLET,
-92.0188542,30.22194483,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01885038,30.22234987,CITY-ROW,HARMON,CURB INLET,
-92.01884312,30.22313122,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01882878,30.22178454,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01875636,30.23076769,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01874947,30.22745584,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01874727,30.22866124,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01874212,30.22997051,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01873966,30.22166037,CITY-ROW,CHIPPEWA,CURB INLET,
-92.01872863,30.22195069,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01872694,30.22196609,CITY-ROW,PLACENTIA,GRATE INLET,
-92.01872566,30.22234767,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01872334,30.22179952,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01871082,30.22142797,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01870756,30.22936731,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01866924,30.22545482,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01864762,30.22751318,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01862173,30.22106214,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01858101,30.22537381,CITY-ROW,,CURB INLET,
-92.01854441,30.22806294,CITY-ROW,WILSHIRE,CURB INLET,
-92.01846265,30.22799144,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01834269,30.22729994,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01830487,30.22079883,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01824735,30.23291663,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01824104,30.22778671,CITY-ROW,,CURB INLET,
-92.01823846,30.22789079,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01822458,30.22779062,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01821702,30.22830023,CITY-ROW,HARMON,CURB INLET,
-92.01815809,30.23292784,CITY-ROW,CHIPPEWA,CURB INLET,
-92.01813731,30.22822044,CITY-ROW,HARMON,CURB INLET,
-92.01801727,30.22686748,CITY-ROW,WILSHIRE,GRATE INLET,
-92.01793438,30.22844849,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0179311,30.22616958,CITY-ROW,HARMON,CURB INLET,
-92.01792285,30.22788288,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01790982,30.22052071,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01790921,30.22716235,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01790537,30.22689475,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01786196,30.22835076,CITY-ROW,WILSHIRE,CURB INLET,
-92.01786196,30.22835076,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01784043,30.23078413,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01783947,30.22609773,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01782621,30.22697631,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01776485,30.23098622,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01774009,30.23078346,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01768769,30.22774089,CITY-ROW,FELL STREET,GRATE INLET,
-92.01767895,30.22624485,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01767408,30.22784121,CITY-ROW,BILBO BASIN,GRATE INLET,
-92.01765874,30.21151067,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01764384,30.22033318,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01757646,30.21145524,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0175404,30.22037228,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0175176,30.22851796,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01740834,30.22016798,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01740741,30.21993336,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01739679,30.21994414,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01733723,30.22023382,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01731872,30.2287374,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01727561,30.21800578,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01725793,30.22865178,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01725711,30.22865179,CITY-ROW,PLACENTIA,CURB INLET,
-92.01722578,30.21193445,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01718142,30.22891784,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0171666,30.21817333,CITY-ROW,WINDSOR,CURB INLET,
-92.01711782,30.22588761,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01706103,30.21812031,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01703708,30.2258379,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.01703167,30.21200324,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.0169719,30.21218448,CITY-ROW,WINDSOR,CURB INLET,
-92.01692326,30.22607513,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01690146,30.23114656,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01689107,30.23103503,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01685084,30.22601631,CITY-ROW,HARMON,CURB INLET,
-92.01681604,30.22897614,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01675715,30.22888751,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01669217,30.22710906,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01667705,30.21756982,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01667514,30.22885587,CITY-ROW,WILSHIRE,CURB INLET,
-92.01662499,30.22713209,CITY-ROW, ,GRATE INLET,
-92.01660112,30.21765443,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01658569,30.22888779,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01653689,30.22898715,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.01652825,30.2349947,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01651855,30.23354104,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01651824,30.23405614,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01651597,30.23309171,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01651144,30.23255993,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01650757,30.21252392,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01650744,30.23189829,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0164362,30.23513725,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01643157,30.23432488,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01642876,30.23009952,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.016424,30.2328282,CITY-ROW,PLACENTIA,CURB INLET,
-92.01642239,30.23256182,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01642149,30.22964056,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01642099,30.22932835,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01642071,30.23239761,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01641999,30.23620362,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01641527,30.23607713,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01639075,30.23500837,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.01638165,30.23590402,CITY-ROW,PLACENTIA,CURB INLET,
-92.01637286,30.23598474,CITY-ROW,PLACENTIA,CURB INLET,
-92.01637272,30.23508425,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.0163695,30.23425936,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.01636536,30.21278531,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01630863,30.22720164,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01623969,30.22710781,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01612925,30.21014483,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01604541,30.21023091,CITY-ROW,HARMON,CURB INLET,
-92.01603581,30.22931695,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01599013,30.22922934,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01597283,30.21003422,CITY-ROW,HARMON,CURB INLET,
-92.01591522,30.22539923,CITY-ROW,HARMON,CURB INLET,
-92.0159051,30.21030524,CITY-ROW,WILSHIRE,CURB INLET,
-92.01590316,30.22744945,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01589128,30.21011684,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.01584266,30.22963625,CITY-ROW,HARMON,CURB INLET,
-92.015836,30.21318094,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01583493,30.2254746,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01582948,30.21024319,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01582389,30.21332284,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01580407,30.22749006,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01573099,30.21324083,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01566867,30.22723524,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01563447,30.22518252,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01558418,30.22915722,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01555964,30.2252526,CITY-ROW,HARMON,CURB INLET,
-92.01552145,30.23114283,CITY-ROW,PLACENTIA,CURB INLET,
-92.01551494,30.23123643,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01549443,30.22919287,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01542027,30.21668321,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01538972,30.23337007,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01535163,30.21677236,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.01533038,30.23405408,CITY-ROW,CASEY NORTH,GRATE INLET,
-92.01531443,30.23413234,CITY-ROW,WINDSOR,CURB INLET,
-92.01529472,30.22624242,CITY-ROW,HARMON,CURB INLET,
-92.01528456,30.23576972,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0152741,30.23584806,CITY-ROW,WINDSOR,CURB INLET,
-92.0152717,30.21658039,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01525364,30.23212967,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01521519,30.21667568,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01519463,30.23450114,CITY-ROW,CHIPPEWA,CURB INLET,
-92.0151918,30.23398797,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01518918,30.22628355,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01516625,30.23213251,CITY-ROW,HARMON,CURB INLET,
-92.01506997,30.21113984,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01502496,30.22574435,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01500318,30.22973332,CITY-ROW,WILSHIRE,CURB INLET,
-92.01498251,30.23119815,CITY-ROW,WINDSOR,CURB INLET,
-92.01496745,30.21109912,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01496633,30.2110321,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01495063,30.22963887,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01491963,30.22577554,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01485503,30.23091404,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01483943,30.23077664,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01476182,30.23095033,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01475708,30.23657111,CITY-ROW,WINDSOR,CURB INLET,
-92.0147513,30.23664979,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01471859,30.21398032,CITY-ROW,,CURB INLET,
-92.01469126,30.21448336,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01464391,30.23085761,CITY-ROW,CASEY NORTH,CURB INLET,
