lon,lat,owner,watershed,type,form
-92.07881981,30.16255568,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07948279,30.16354173,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07963808,30.16366827,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07857008,30.16279018,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00070625,30.161264,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08298522,30.16577898,CITY-ROW,CASEY NORTH,CURB INLET,
-92.00142452,30.16219495,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00069144,30.16305681,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04360225,30.27512283,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04380185,30.27514775,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04124909,30.27482631,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04096639,30.27479532,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07633701,30.17573517,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99551278,30.22168243,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03476058,30.20422094,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03169124,30.2023259,CITY-ROW,PLACENTIA,CURB INLET,
-92.02961283,30.20146212,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05796957,30.20621784,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02898027,30.20089344,CITY-ROW,HORSESHOE,CURB INLET,
-92.02814107,30.19988829,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02719735,30.19943472,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02649901,30.19832731,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02130119,30.20132936,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99705936,30.22283113,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01924929,30.20175021,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01919272,30.20187813,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02964397,30.20160016,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02876761,30.20212828,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99836439,30.223556,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99911476,30.22434851,CITY-ROW,BILBO BASIN,CURB INLET,
-91.9993624,30.22438929,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99937806,30.22200515,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99896322,30.22169698,CITY-ROW,BILBO BASIN,CURB INLET,
-91.9980189,30.22099096,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99649767,30.21985454,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00252703,30.22067689,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00260003,30.22072647,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0009958,30.21737061,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0022693,30.2183097,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00200184,30.21811295,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00075877,30.21821144,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04002354,30.17573742,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08341629,30.16406774,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04944279,30.15416355,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04905369,30.1538405,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04801538,30.15298948,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04777957,30.15279445,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00881217,30.18412988,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01750188,30.15712937,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04126887,30.17095329,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04119051,30.17146583,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04173284,30.17207257,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04472677,30.17264401,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99561171,30.16259746,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04277336,30.17113331,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04361079,30.17182935,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04379055,30.17198149,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04012083,30.16947223,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04015238,30.16968213,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08076378,30.20897657,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03838035,30.17303612,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03573318,30.17164936,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0391191,30.17284661,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03741425,30.17157201,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02942318,30.19499191,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0850092,30.19726497,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08529059,30.19686594,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03444698,30.22804847,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99388116,30.26407637,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99572009,30.26408403,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99321082,30.2628166,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03480868,30.22238647,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02819493,30.23702597,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02826051,30.23665812,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01789377,30.15088654,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02190321,30.22105053,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03106991,30.2324492,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03411126,30.23136831,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03783762,30.23105654,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0326256,30.23584566,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05897532,30.19560234,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02136341,30.1998959,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02131157,30.19995732,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01852592,30.19982802,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01891267,30.20111481,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01898209,30.20106051,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01824319,30.20095619,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01855346,30.20105325,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04496,30.19335104,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04620956,30.19425044,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01574007,30.20234679,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01228196,30.2013733,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01193378,30.20310073,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01034852,30.19107833,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01128407,30.19355895,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01157975,30.19382394,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01185027,30.19441843,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00758055,30.1886468,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04620685,30.17179584,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03923733,30.17339156,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04448512,30.17389202,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04520116,30.1731684,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04524636,30.17320567,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.98409915,30.24508162,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98378386,30.24608945,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03933528,30.17462986,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03904047,30.17438638,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06968764,30.16508005,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07879985,30.2111551,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08177247,30.21262917,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07882349,30.20902189,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08053532,30.20744824,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08069568,30.20710853,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08287709,30.20646276,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08219073,30.20730861,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02568822,30.19600247,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01898664,30.15865181,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04188748,30.1708395,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04213969,30.17054761,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04281599,30.17103934,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03917638,30.17526899,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03964908,30.17576514,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0061495,30.25557353,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05017131,30.18527022,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05012,30.18531824,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05282512,30.19640861,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.98578022,30.27531904,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05981869,30.18570329,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05452658,30.14403232,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03587267,30.16735838,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02999088,30.2710815,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02302249,30.14789951,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06440554,30.15431417,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03874321,30.14132526,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02684342,30.240028,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0268578,30.23992171,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09045462,30.19875904,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02585599,30.2693713,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02593296,30.26936708,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03533229,30.14370534,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08198532,30.14898744,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06795139,30.14945064,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03364119,30.16450063,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03869456,30.16543566,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03854692,30.16553479,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02308423,30.27362415,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02293494,30.27361105,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02066827,30.27373142,CITY-ROW,BILBO BASIN,CURB INLET,
